"season","week","franchise_id","points","potential","off","division","conference","allplay","def"
2023,1,"0002",204.1,236.8,81.3,"00","00",0.645161290322581,122.8
2023,1,"0003",222.3,272.5,117.6,"00","00",0.935483870967742,104.7
2023,1,"0004",212,219,85.5,"00","00",0.838709677419355,126.5
2023,1,"0005",189.6,220.1,95.9,"01","00",0.580645161290323,93.7
2023,1,"0006",208.5,284.6,76.9,"01","00",0.709677419354839,131.6
2023,1,"0007",156.8,210.1,55.9,"01","00",0.258064516129032,100.9
2023,1,"0008",151.9,241,31.5,"01","00",0.129032258064516,120.4
2023,1,"0009",185.7,219.1,63.3,"02","00",0.516129032258065,122.4
2023,1,"0010",160.1,179.6,85,"02","00",0.290322580645161,75.1
2023,1,"0011",152.2,238.4,86.4,"02","00",0.161290322580645,65.8
2023,1,"0012",193.8,228.6,85.4,"02","00",0.612903225806452,108.4
2023,1,"0013",162.4,186.1,63.4,"03","00",0.32258064516129,99
2023,1,"0014",244.3,286.9,120.5,"03","00",0.967741935483871,123.8
2023,1,"0015",208.9,251.9,38.6,"03","00",0.741935483870968,170.3
2023,1,"0016",218.9,250.2,102.6,"03","00",0.903225806451613,116.3
2023,1,"0017",184.5,254.3,110.7,"04","01",0.483870967741935,73.8
2023,1,"0018",211.4,238.7,73.5,"04","01",0.806451612903226,137.9
2023,1,"0019",179,248.9,69.1,"04","01",0.451612903225806,109.9
2023,1,"0020",172.6,239.9,53.5,"04","01",0.419354838709677,119.1
2023,1,"0021",137.3,222.6,74.5,"05","01",0.0967741935483871,62.8
2023,1,"0022",256,281.6,131,"05","01",1,125
2023,1,"0023",125.7,206.8,28.6,"05","01",0.032258064516129,97.1
2023,1,"0024",188.3,251.2,90.4,"05","01",0.548387096774194,97.9
2023,1,"0025",128,190.9,27.9,"06","01",0.0645161290322581,100.1
2023,1,"0026",154.1,252.8,43.2,"06","01",0.225806451612903,110.9
2023,1,"0027",153.5,235.3,14.5,"06","01",0.193548387096774,139
2023,1,"0028",215.9,261.4,90.5,"06","01",0.870967741935484,125.4
2023,1,"0029",169.3,200.5,61.3,"07","01",0.387096774193548,108
2023,1,"0030",211.2,227.5,92.5,"07","01",0.774193548387097,118.7
2023,1,"0031",205.9,241.9,98.5,"07","01",0.67741935483871,107.4
2023,1,"0032",163.9,191.3,97.3,"07","01",0.354838709677419,66.6
2023,2,"0001",202.4,225.4,125.7,"00","00",0.354838709677419,76.7
2023,2,"0002",184.6,284.2,73.4,"00","00",0.193548387096774,111.2
2023,2,"0003",186.6,236.4,81.2,"00","00",0.225806451612903,105.4
2023,2,"0004",203.1,230,111.7,"00","00",0.435483870967742,91.4
2023,2,"0005",296.8,309.4,159.7,"01","00",1,137.1
2023,2,"0006",203.3,228.3,81,"01","00",0.483870967741935,122.3
2023,2,"0007",216.2,269.4,108.4,"01","00",0.67741935483871,107.8
2023,2,"0008",256.4,347.7,117.7,"01","00",0.838709677419355,138.7
2023,2,"0009",213.8,249.7,120.5,"02","00",0.580645161290323,93.3
2023,2,"0010",176.4,209.5,85.4,"02","00",0.161290322580645,91
2023,2,"0011",202.8,255.7,92,"02","00",0.387096774193548,110.8
2023,2,"0012",238.1,287.3,124.5,"02","00",0.741935483870968,113.6
2023,2,"0013",209.9,251.3,133.4,"03","00",0.548387096774194,76.5
2023,2,"0014",188.5,232.5,83.3,"03","00",0.258064516129032,105.2
2023,2,"0015",151.5,224.7,33.8,"03","00",0.0645161290322581,117.7
2023,2,"0016",203.1,257,96.8,"03","00",0.435483870967742,106.3
2023,2,"0017",192.9,220.2,88.1,"04","01",0.32258064516129,104.8
2023,2,"0018",257.5,289.4,148.6,"04","01",0.870967741935484,108.9
2023,2,"0019",271.9,299,144.1,"04","01",0.935483870967742,127.8
2023,2,"0020",132.2,161.5,49.5,"04","01",0,82.7
2023,2,"0021",214.4,240.9,113.3,"05","01",0.612903225806452,101.1
2023,2,"0022",239.7,284.5,113.9,"05","01",0.774193548387097,125.8
2023,2,"0023",136.5,205.5,55.7,"05","01",0.032258064516129,80.8
2023,2,"0024",274.4,298.8,159.4,"05","01",0.967741935483871,115
2023,2,"0025",192.1,222.9,112.9,"06","01",0.290322580645161,79.2
2023,2,"0026",154,218.8,59.5,"06","01",0.0967741935483871,94.5
2023,2,"0027",250.3,285.7,144.1,"06","01",0.806451612903226,106.2
2023,2,"0028",229.8,251.2,114.1,"06","01",0.709677419354839,115.7
2023,2,"0029",265.1,295.6,122.8,"07","01",0.903225806451613,142.3
2023,2,"0030",214.5,239,101.7,"07","01",0.645161290322581,112.8
2023,2,"0031",170.2,257.2,60.9,"07","01",0.129032258064516,109.3
2023,2,"0032",206,235.7,59.7,"07","01",0.516129032258065,146.3
2023,3,"0001",200.2,209.6,99.5,"00","00",0.451612903225806,100.7
2023,3,"0002",263.8,282.2,153.8,"00","00",0.870967741935484,110
2023,3,"0003",176.3,214.9,81.7,"00","00",0.193548387096774,94.6
2023,3,"0004",306.3,368.9,186.2,"00","00",1,120.1
2023,3,"0005",254,278.4,129,"01","00",0.790322580645161,125
2023,3,"0006",254,278.2,119.7,"01","00",0.790322580645161,134.3
2023,3,"0007",169.8,214.2,87.2,"01","00",0.129032258064516,82.6
2023,3,"0008",173.7,250.9,90,"01","00",0.161290322580645,83.7
2023,3,"0009",221,273.1,96.7,"02","00",0.645161290322581,124.3
2023,3,"0010",167.1,191.1,75.4,"02","00",0.0967741935483871,91.7
2023,3,"0011",199.2,227.2,85.7,"02","00",0.419354838709677,113.5
2023,3,"0012",304.8,341.4,212,"02","00",0.967741935483871,92.8
2023,3,"0013",204.8,249.1,122.6,"03","00",0.483870967741935,82.2
2023,3,"0014",163.6,171.3,59,"03","00",0.0645161290322581,104.6
2023,3,"0015",159.1,176.1,94.6,"03","00",0.032258064516129,64.5
2023,3,"0016",286.8,294.9,157.4,"03","00",0.935483870967742,129.4
2023,3,"0017",261.7,289.8,143.2,"04","01",0.838709677419355,118.5
2023,3,"0018",221.6,253.4,121.4,"04","01",0.67741935483871,100.2
2023,3,"0019",207.9,218.1,124.6,"04","01",0.548387096774194,83.3
2023,3,"0020",184.9,193.3,89.3,"04","01",0.354838709677419,95.6
2023,3,"0021",145.9,228.9,48.8,"05","01",0,97.1
2023,3,"0022",229.5,239.8,86.9,"05","01",0.741935483870968,142.6
2023,3,"0023",205.4,245.5,72.6,"05","01",0.516129032258065,132.8
2023,3,"0024",181.7,239.7,91.9,"05","01",0.290322580645161,89.8
2023,3,"0025",177.5,195,110.7,"06","01",0.225806451612903,66.8
2023,3,"0026",182.3,224.9,47.5,"06","01",0.32258064516129,134.8
2023,3,"0027",180.4,261.8,58,"06","01",0.258064516129032,122.4
2023,3,"0028",276.5,306.3,164.3,"06","01",0.903225806451613,112.2
2023,3,"0029",218.2,249.3,110.6,"07","01",0.612903225806452,107.6
2023,3,"0030",227.8,267.7,156.5,"07","01",0.709677419354839,71.3
2023,3,"0031",197,260.2,110.1,"07","01",0.387096774193548,86.9
2023,3,"0032",214.4,234.5,147.1,"07","01",0.580645161290323,67.3
2023,4,"0001",279.6,279.6,176,"00","00",0.967741935483871,103.6
2023,4,"0002",241.6,275.5,108.1,"00","00",0.903225806451613,133.5
2023,4,"0003",241.9,282.4,150.3,"00","00",0.935483870967742,91.6
2023,4,"0004",197.8,237.8,103.5,"00","00",0.548387096774194,94.3
2023,4,"0005",170.6,245.2,70.6,"01","00",0.290322580645161,100
2023,4,"0006",174.2,220.8,31.5,"01","00",0.32258064516129,142.7
2023,4,"0007",186.5,214.1,112.8,"01","00",0.419354838709677,73.7
2023,4,"0008",174.9,229.4,92.8,"01","00",0.354838709677419,82.1
2023,4,"0009",236.6,275.2,104.5,"02","00",0.870967741935484,132.1
2023,4,"0010",230.5,267.1,134.8,"02","00",0.741935483870968,95.7
2023,4,"0011",218.5,234.5,108.6,"02","00",0.709677419354839,109.9
2023,4,"0012",157.7,217.6,56.6,"02","00",0.129032258064516,101.1
2023,4,"0013",190.1,222.3,104.2,"03","00",0.516129032258065,85.9
2023,4,"0014",189.7,219.1,97.5,"03","00",0.483870967741935,92.2
2023,4,"0015",114.3,188.3,29.1,"03","00",0,85.2
2023,4,"0016",208.1,235,74.8,"03","00",0.612903225806452,133.3
2023,4,"0017",209.8,251.5,110.4,"04","01",0.645161290322581,99.4
2023,4,"0018",125.2,231.5,17.2,"04","01",0.032258064516129,108
2023,4,"0019",233.4,250.9,174.2,"04","01",0.838709677419355,59.2
2023,4,"0020",177.7,205.6,86.7,"04","01",0.387096774193548,91
2023,4,"0021",158.8,252.6,80.5,"05","01",0.161290322580645,78.3
2023,4,"0022",231.1,257.3,99.8,"05","01",0.774193548387097,131.3
2023,4,"0023",152.7,206.6,71.6,"05","01",0.0967741935483871,81.1
2023,4,"0024",162.3,231.4,67.3,"05","01",0.193548387096774,95
2023,4,"0025",233.2,244,151.8,"06","01",0.806451612903226,81.4
2023,4,"0026",132.5,215.4,42.3,"06","01",0.0645161290322581,90.2
2023,4,"0027",355,390,169.8,"06","01",1,185.2
2023,4,"0028",187,209.2,79,"06","01",0.451612903225806,108
2023,4,"0029",215.7,245.3,111.2,"07","01",0.67741935483871,104.5
2023,4,"0030",167.8,234.3,70.7,"07","01",0.225806451612903,97.1
2023,4,"0031",202.8,253.4,111.8,"07","01",0.580645161290323,91
2023,4,"0032",169.9,206.6,78.3,"07","01",0.258064516129032,91.6
2023,5,"0001",223.3,238.5,125.7,"00","00",0.67741935483871,97.6
2023,5,"0002",217,265.7,104.7,"00","00",0.612903225806452,112.3
2023,5,"0003",151.5,162.5,61.2,"00","00",0.0645161290322581,90.3
2023,5,"0004",211.1,222.3,114.3,"00","00",0.516129032258065,96.8
2023,5,"0005",169.7,195.7,50.2,"01","00",0.225806451612903,119.5
2023,5,"0006",172.7,193.5,64.7,"01","00",0.258064516129032,108
2023,5,"0007",245.3,305.1,94.2,"01","00",0.870967741935484,151.1
2023,5,"0008",256.1,279.7,185.7,"01","00",0.967741935483871,70.4
2023,5,"0009",158.5,176.7,27.7,"02","00",0.0967741935483871,130.8
2023,5,"0010",221.7,268,93.7,"02","00",0.645161290322581,128
2023,5,"0011",168.9,178.4,96.4,"02","00",0.193548387096774,72.5
2023,5,"0012",206.1,235.6,100.1,"02","00",0.483870967741935,106
2023,5,"0013",251.7,276.8,164.3,"03","00",0.935483870967742,87.4
2023,5,"0014",214.5,244.2,96.5,"03","00",0.580645161290323,118
2023,5,"0015",160.4,252.1,61.2,"03","00",0.129032258064516,99.2
2023,5,"0016",205.3,230.4,84.9,"03","00",0.451612903225806,120.4
2023,5,"0017",225.6,269,156.1,"04","01",0.774193548387097,69.5
2023,5,"0018",180.5,188.6,91.2,"04","01",0.290322580645161,89.3
2023,5,"0019",266.3,278,162.8,"04","01",1,103.5
2023,5,"0020",182.1,192.4,68.3,"04","01",0.354838709677419,113.8
2023,5,"0021",181.6,244.4,100.4,"05","01",0.32258064516129,81.2
2023,5,"0022",234.9,237.6,101,"05","01",0.806451612903226,133.9
2023,5,"0023",132.5,217.6,51.9,"05","01",0,80.6
2023,5,"0024",223.5,235.2,90.8,"05","01",0.709677419354839,132.7
2023,5,"0025",161.1,174.3,47.6,"06","01",0.161290322580645,113.5
2023,5,"0026",225.4,237.9,91.7,"06","01",0.741935483870968,133.7
2023,5,"0027",246.8,290.9,120.9,"06","01",0.903225806451613,125.9
2023,5,"0028",144.1,168.9,61.6,"06","01",0.032258064516129,82.5
2023,5,"0029",237.1,274.8,136.3,"07","01",0.838709677419355,100.8
2023,5,"0030",214.3,226.9,102.1,"07","01",0.548387096774194,112.2
2023,5,"0031",190.6,221.7,76.1,"07","01",0.387096774193548,114.5
2023,5,"0032",205.1,217.5,115.2,"07","01",0.419354838709677,89.9
2023,6,"0001",167.8,191.9,81,"00","00",0.354838709677419,86.8
2023,6,"0002",188.9,232.2,47.2,"00","00",0.483870967741935,141.7
2023,6,"0003",213.8,225,89.2,"00","00",0.806451612903226,124.6
2023,6,"0004",200,222.6,98.6,"00","00",0.645161290322581,101.4
2023,6,"0005",195.2,222.9,51.2,"01","00",0.612903225806452,144
2023,6,"0006",120.5,174.1,41.9,"01","00",0,78.6
2023,6,"0007",207.1,236.5,112.8,"01","00",0.709677419354839,94.3
2023,6,"0008",166.1,193.9,74.6,"01","00",0.32258064516129,91.5
2023,6,"0009",161,170.3,66.4,"02","00",0.225806451612903,94.6
2023,6,"0010",212.4,246,63.7,"02","00",0.774193548387097,148.7
2023,6,"0011",205.6,230.1,114.8,"02","00",0.67741935483871,90.8
2023,6,"0012",243.4,289.8,104,"02","00",0.935483870967742,139.4
2023,6,"0013",218.1,265.3,98.7,"03","00",0.854838709677419,119.4
2023,6,"0014",184,211.6,70,"03","00",0.419354838709677,114
2023,6,"0015",154,191.7,73.6,"03","00",0.161290322580645,80.4
2023,6,"0016",192.5,224.9,76.1,"03","00",0.548387096774194,116.4
2023,6,"0017",152.7,179.8,95.3,"04","01",0.129032258064516,57.4
2023,6,"0018",207.8,218.8,75.3,"04","01",0.741935483870968,132.5
2023,6,"0019",192.7,233.8,105.7,"04","01",0.580645161290323,87
2023,6,"0020",245.8,255.4,81.2,"04","01",0.967741935483871,164.6
2023,6,"0021",218.1,289.6,123.3,"05","01",0.854838709677419,94.8
2023,6,"0022",240.8,253.6,99.7,"05","01",0.903225806451613,141.1
2023,6,"0023",141.9,171.2,32.3,"05","01",0.032258064516129,109.6
2023,6,"0024",155.7,195.6,73,"05","01",0.193548387096774,82.7
2023,6,"0025",152.1,228.3,86.4,"06","01",0.0967741935483871,65.7
2023,6,"0026",163.3,179.8,60.1,"06","01",0.258064516129032,103.2
2023,6,"0027",149.1,175.7,49.2,"06","01",0.0645161290322581,99.9
2023,6,"0028",184.7,221.6,89.3,"06","01",0.451612903225806,95.4
2023,6,"0029",165.3,216.1,42.3,"07","01",0.290322580645161,123
2023,6,"0030",181.6,190,77.5,"07","01",0.387096774193548,104.1
2023,6,"0031",270,320.3,153.4,"07","01",1,116.6
2023,6,"0032",191.4,213.3,107.5,"07","01",0.516129032258065,83.9
2023,7,"0001",149.4,163.9,83.8,"00","00",0.129032258064516,65.6
2023,7,"0002",146.2,188.7,36.1,"00","00",0.0967741935483871,110.1
2023,7,"0003",186.7,203.7,97.2,"00","00",0.419354838709677,89.5
2023,7,"0004",290.6,303.4,162.7,"00","00",1,127.9
2023,7,"0005",240.9,258.8,139.7,"01","00",0.903225806451613,101.2
2023,7,"0006",195.1,246.7,84,"01","00",0.548387096774194,111.1
2023,7,"0007",239.7,260.3,119.1,"01","00",0.870967741935484,120.6
2023,7,"0008",223.9,239.7,114.5,"01","00",0.741935483870968,109.4
2023,7,"0009",107.8,137.2,8.8,"02","00",0,99
2023,7,"0010",213.7,218.4,97.6,"02","00",0.709677419354839,116.1
2023,7,"0011",255.3,266.8,155.8,"02","00",0.935483870967742,99.5
2023,7,"0012",201.5,218.2,79.4,"02","00",0.612903225806452,122.1
2023,7,"0013",122.7,157.3,57.9,"03","00",0.032258064516129,64.8
2023,7,"0014",181.2,192,73.9,"03","00",0.290322580645161,107.3
2023,7,"0015",155.9,180.9,53.5,"03","00",0.161290322580645,102.4
2023,7,"0016",230.6,235.5,87.8,"03","00",0.806451612903226,142.8
2023,7,"0017",205.6,222.1,92.7,"04","01",0.645161290322581,112.9
2023,7,"0018",182.1,208.5,95.1,"04","01",0.32258064516129,87
2023,7,"0019",226.5,249.3,84.1,"04","01",0.774193548387097,142.4
2023,7,"0020",173.8,195,64.9,"04","01",0.258064516129032,108.9
2023,7,"0021",187.5,204.7,86.3,"05","01",0.467741935483871,101.2
2023,7,"0022",197.5,235.6,65.1,"05","01",0.580645161290323,132.4
2023,7,"0023",172.7,228.1,60.4,"05","01",0.225806451612903,112.3
2023,7,"0024",233.4,261.7,127.4,"05","01",0.838709677419355,106
2023,7,"0025",206,221.3,124.4,"06","01",0.67741935483871,81.6
2023,7,"0026",189.3,218.1,112.4,"06","01",0.516129032258065,76.9
2023,7,"0027",168.6,179.1,65.7,"06","01",0.193548387096774,102.9
2023,7,"0028",186.3,196.1,58.8,"06","01",0.387096774193548,127.5
2023,7,"0029",142.8,191.1,56.2,"07","01",0.0645161290322581,86.6
2023,7,"0030",261.3,282.5,150,"07","01",0.967741935483871,111.3
2023,7,"0031",184.2,247.8,96.2,"07","01",0.354838709677419,88
2023,7,"0032",187.5,197.1,102.4,"07","01",0.467741935483871,85.1
2023,8,"0001",211.3,229.5,137.3,"00","00",0.483870967741935,74
2023,8,"0002",213.5,294.7,79,"00","00",0.516129032258065,134.5
2023,8,"0003",205.4,249.1,125.3,"00","00",0.387096774193548,80.1
2023,8,"0004",157,196.5,50.4,"00","00",0.0967741935483871,106.6
2023,8,"0005",240.7,334.1,93,"01","00",0.645161290322581,147.7
2023,8,"0006",139.3,187.2,40.8,"01","00",0,98.5
2023,8,"0007",154.9,195.9,65.3,"01","00",0.0645161290322581,89.6
2023,8,"0008",208.5,291.6,68.3,"01","00",0.451612903225806,140.2
2023,8,"0009",158.8,233.8,46.8,"02","00",0.129032258064516,112
2023,8,"0010",236,274.1,108.2,"02","00",0.612903225806452,127.8
2023,8,"0011",224.1,277.6,68.6,"02","00",0.548387096774194,155.5
2023,8,"0012",307.4,324.5,155.5,"02","00",1,151.9
2023,8,"0013",249.6,259.7,148.7,"03","00",0.806451612903226,100.9
2023,8,"0014",188.1,259,93.3,"03","00",0.290322580645161,94.8
2023,8,"0015",171.9,195.5,78,"03","00",0.225806451612903,93.9
2023,8,"0016",267.4,313.9,145,"03","00",0.935483870967742,122.4
2023,8,"0017",245.2,283.3,108.5,"04","01",0.741935483870968,136.7
2023,8,"0018",140.2,192.9,69.4,"04","01",0.032258064516129,70.8
2023,8,"0019",249.3,299.1,126.7,"04","01",0.774193548387097,122.6
2023,8,"0020",208.1,225.8,91.8,"04","01",0.419354838709677,116.3
2023,8,"0021",292.1,320.2,185,"05","01",0.967741935483871,107.1
2023,8,"0022",203.2,242,87.7,"05","01",0.354838709677419,115.5
2023,8,"0023",259.5,271.9,144.8,"05","01",0.870967741935484,114.7
2023,8,"0024",231.2,273.3,121,"05","01",0.580645161290323,110.2
2023,8,"0025",166.4,204.7,79.3,"06","01",0.193548387096774,87.1
2023,8,"0026",173.7,258.2,109.9,"06","01",0.258064516129032,63.8
2023,8,"0027",242.2,353,95.7,"06","01",0.709677419354839,146.5
2023,8,"0028",241.3,273.1,120.9,"06","01",0.67741935483871,120.4
2023,8,"0029",252.6,291.6,120.9,"07","01",0.838709677419355,131.7
2023,8,"0030",165.6,241.9,54.3,"07","01",0.161290322580645,111.3
2023,8,"0031",266.7,285.1,150.5,"07","01",0.903225806451613,116.2
2023,8,"0032",195.1,234.4,90.2,"07","01",0.32258064516129,104.9
2023,9,"0001",171,206.2,82.3,"00","00",0.387096774193548,88.7
2023,9,"0002",226.8,271.4,140.2,"00","00",0.935483870967742,86.6
2023,9,"0003",165.5,173,68.4,"00","00",0.354838709677419,97.1
2023,9,"0004",217.9,265.8,88.6,"00","00",0.870967741935484,129.3
2023,9,"0005",164.5,175.2,58.9,"01","00",0.32258064516129,105.6
2023,9,"0006",160.8,185.2,62.8,"01","00",0.258064516129032,98
2023,9,"0007",124,188.1,56.7,"01","00",0.032258064516129,67.3
2023,9,"0008",191.4,221.6,89.4,"01","00",0.548387096774194,102
2023,9,"0009",213.9,275.3,103.5,"02","00",0.806451612903226,110.4
2023,9,"0010",257.5,297.4,112.5,"02","00",1,145
2023,9,"0011",176.8,213.4,94.9,"02","00",0.419354838709677,81.9
2023,9,"0012",205,230.2,83.2,"02","00",0.709677419354839,121.8
2023,9,"0013",157.7,180.8,33.9,"03","00",0.193548387096774,123.8
2023,9,"0014",199.3,218.2,119.7,"03","00",0.67741935483871,79.6
2023,9,"0015",185.9,226.6,89.1,"03","00",0.483870967741935,96.8
2023,9,"0016",127.5,221.5,46.7,"03","00",0.0645161290322581,80.8
2023,9,"0017",162.9,202.3,73.4,"04","01",0.290322580645161,89.5
2023,9,"0018",134.9,192.2,47.4,"04","01",0.129032258064516,87.5
2023,9,"0019",198.1,223.1,68.4,"04","01",0.645161290322581,129.7
2023,9,"0020",119,184.5,33.5,"04","01",0,85.5
2023,9,"0021",225.3,249.6,138.1,"05","01",0.903225806451613,87.2
2023,9,"0022",134.3,230.5,16.6,"05","01",0.0967741935483871,117.7
2023,9,"0023",194.1,222.1,89,"05","01",0.580645161290323,105.1
2023,9,"0024",189.9,247.3,102.9,"05","01",0.516129032258065,87
2023,9,"0025",185.2,213.4,101,"06","01",0.451612903225806,84.2
2023,9,"0026",207.7,231.6,116.2,"06","01",0.741935483870968,91.5
2023,9,"0027",233.4,277.2,85.2,"06","01",0.967741935483871,148.2
2023,9,"0028",154.4,177.3,67.3,"06","01",0.161290322580645,87.1
2023,9,"0029",195.3,234.6,53.5,"07","01",0.612903225806452,141.8
2023,9,"0030",159.3,221.3,84.8,"07","01",0.225806451612903,74.5
2023,9,"0031",217.1,230.4,93,"07","01",0.838709677419355,124.1
2023,9,"0032",212.7,259.8,84.2,"07","01",0.774193548387097,128.5
2023,10,"0001",166.1,221.6,88.4,"00","00",0.193548387096774,77.7
2023,10,"0002",192,228.3,99,"00","00",0.419354838709677,93
2023,10,"0003",171.7,238,50.7,"00","00",0.290322580645161,121
2023,10,"0004",258.2,293.3,104.9,"00","00",0.903225806451613,153.3
2023,10,"0005",215.1,233.7,108.8,"01","00",0.612903225806452,106.3
2023,10,"0006",251.8,267.6,127.4,"01","00",0.806451612903226,124.4
2023,10,"0007",225.4,264.6,109.3,"01","00",0.741935483870968,116.1
2023,10,"0008",204.6,239.5,120.7,"01","00",0.516129032258065,83.9
2023,10,"0009",252.1,260.1,106.1,"02","00",0.854838709677419,146
2023,10,"0010",162,215.4,44.5,"02","00",0.161290322580645,117.5
2023,10,"0011",167.9,208.9,98.2,"02","00",0.258064516129032,69.7
2023,10,"0012",175,188.4,108.5,"02","00",0.32258064516129,66.5
2023,10,"0013",221,249.9,148.7,"03","00",0.67741935483871,72.3
2023,10,"0014",183.1,199.6,93.5,"03","00",0.354838709677419,89.6
2023,10,"0015",142.8,182.9,64.4,"03","00",0.0645161290322581,78.4
2023,10,"0016",252.1,271,147.4,"03","00",0.854838709677419,104.7
2023,10,"0017",210.9,217.8,71.6,"04","01",0.580645161290323,139.3
2023,10,"0018",260.8,277.4,159.5,"04","01",0.967741935483871,101.3
2023,10,"0019",150.9,195.3,50.7,"04","01",0.0967741935483871,100.2
2023,10,"0020",258.5,262.5,124.4,"04","01",0.935483870967742,134.1
2023,10,"0021",215.5,232.1,122.9,"05","01",0.645161290322581,92.6
2023,10,"0022",205,240.1,105.1,"05","01",0.548387096774194,99.9
2023,10,"0023",201,211.3,95.1,"05","01",0.483870967741935,105.9
2023,10,"0024",167.3,224.9,112.1,"05","01",0.225806451612903,55.2
2023,10,"0025",156.4,235.3,78,"06","01",0.129032258064516,78.4
2023,10,"0026",193.9,228.1,85.7,"06","01",0.451612903225806,108.2
2023,10,"0027",222.3,258.2,85.2,"06","01",0.709677419354839,137.1
2023,10,"0028",227.7,233.6,104.4,"06","01",0.774193548387097,123.3
2023,10,"0029",189.4,212.3,93,"07","01",0.387096774193548,96.4
2023,10,"0030",284.9,296.5,188.3,"07","01",1,96.6
2023,10,"0031",138.4,153.9,68.7,"07","01",0.032258064516129,69.7
2023,10,"0032",129.7,161.2,64.3,"07","01",0,65.4
2023,11,"0001",141.3,175.7,64.9,"00","00",0.032258064516129,76.4
2023,11,"0002",216.1,242.4,96.6,"00","00",0.806451612903226,119.5
2023,11,"0003",273.5,288.7,159.5,"00","00",1,114
2023,11,"0004",141.5,173.7,54.8,"00","00",0.0645161290322581,86.7
2023,11,"0005",203.4,221.4,84.9,"01","00",0.612903225806452,118.5
2023,11,"0006",186.6,215.4,80.7,"01","00",0.451612903225806,105.9
2023,11,"0007",147.4,198.8,65.1,"01","00",0.161290322580645,82.3
2023,11,"0008",240.8,262.3,135.6,"01","00",0.903225806451613,105.2
2023,11,"0009",179,204.9,34.1,"02","00",0.387096774193548,144.9
2023,11,"0010",162,177.2,90.3,"02","00",0.32258064516129,71.7
2023,11,"0011",252.4,252.4,159.5,"02","00",0.967741935483871,92.9
2023,11,"0012",192.1,229.7,88.4,"02","00",0.516129032258065,103.7
2023,11,"0013",198.8,242,83.5,"03","00",0.580645161290323,115.3
2023,11,"0014",155.2,176.9,75.5,"03","00",0.258064516129032,79.7
2023,11,"0015",146.5,167.1,53.1,"03","00",0.0967741935483871,93.4
2023,11,"0016",221.5,234,93.7,"03","00",0.838709677419355,127.8
2023,11,"0017",183.9,208.3,64,"04","01",0.419354838709677,119.9
2023,11,"0018",191.9,221.7,64.2,"04","01",0.483870967741935,127.7
2023,11,"0019",169.5,182.4,108.3,"04","01",0.354838709677419,61.2
2023,11,"0020",156.6,209.6,60.5,"04","01",0.290322580645161,96.1
2023,11,"0021",154.8,184.6,66.3,"05","01",0.225806451612903,88.5
2023,11,"0022",152.4,171.6,23.4,"05","01",0.193548387096774,129
2023,11,"0023",146.7,194.9,45.4,"05","01",0.129032258064516,101.3
2023,11,"0024",209.3,218.2,113.4,"05","01",0.67741935483871,95.9
2023,11,"0025",209.4,235.1,105,"06","01",0.725806451612903,104.4
2023,11,"0026",205,234.7,89.4,"06","01",0.645161290322581,115.6
2023,11,"0027",236.7,290.8,123.9,"06","01",0.870967741935484,112.8
2023,11,"0028",251.4,267.4,137.1,"06","01",0.935483870967742,114.3
2023,11,"0029",139.2,166.7,64,"07","01",0,75.2
2023,11,"0030",212.5,252.6,94.9,"07","01",0.774193548387097,117.6
2023,11,"0031",192.8,201.7,43.2,"07","01",0.548387096774194,149.6
2023,11,"0032",209.4,223.4,107.9,"07","01",0.725806451612903,101.5
2023,12,"0001",200,212,106.8,"00","00",0.548387096774194,93.2
2023,12,"0002",238,285.3,140.8,"00","00",0.870967741935484,97.2
2023,12,"0003",315,332.9,190.4,"00","00",1,124.6
2023,12,"0004",213.5,257.6,96.5,"00","00",0.709677419354839,117
2023,12,"0005",169.3,203.6,68.6,"01","00",0.225806451612903,100.7
2023,12,"0006",269.6,312.7,148.5,"01","00",0.935483870967742,121.1
2023,12,"0007",232,293.9,85.3,"01","00",0.838709677419355,146.7
2023,12,"0008",188.2,255.4,75.4,"01","00",0.419354838709677,112.8
2023,12,"0009",144.7,218.7,32,"02","00",0.0645161290322581,112.7
2023,12,"0010",182,214.4,85.4,"02","00",0.354838709677419,96.6
2023,12,"0011",174.7,200.4,72,"02","00",0.258064516129032,102.7
2023,12,"0012",216.5,297.7,55.7,"02","00",0.741935483870968,160.8
2023,12,"0013",183.2,213.4,107.6,"03","00",0.387096774193548,75.6
2023,12,"0014",199.4,230.9,90.2,"03","00",0.516129032258065,109.2
2023,12,"0015",134.6,169.4,38.1,"03","00",0,96.5
2023,12,"0016",203.9,293.6,127.6,"03","00",0.580645161290323,76.3
2023,12,"0017",169.1,226.2,78,"04","01",0.193548387096774,91.1
2023,12,"0018",158.7,185.3,64.2,"04","01",0.0967741935483871,94.5
2023,12,"0019",212.2,287.8,131,"04","01",0.67741935483871,81.2
2023,12,"0020",176.7,217.8,82.6,"04","01",0.290322580645161,94.1
2023,12,"0021",197,263.6,95.6,"05","01",0.483870967741935,101.4
2023,12,"0022",206,271.1,78.8,"05","01",0.612903225806452,127.2
2023,12,"0023",140.6,212.2,44.2,"05","01",0.032258064516129,96.4
2023,12,"0024",167.2,246.4,34.8,"05","01",0.161290322580645,132.4
2023,12,"0025",210.8,252.7,118.8,"06","01",0.645161290322581,92
2023,12,"0026",165,213.6,46.3,"06","01",0.129032258064516,118.7
2023,12,"0027",306.3,329.2,148.4,"06","01",0.967741935483871,157.9
